id,id2,state,districtNumber,districtName,party,district_url,representative,representative_photo_url,total_awards
5001500US5111,5111,Virginia,11,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Virginia%27s_11th_congressional_district,Gerry Connolly,https://upload.wikimedia.org/wikipedia/commons/2/2c/Gerry_Connolly_official_photo_%28cropped%29.jpg,1262739446.81
5001500US5301,5301,Washington,1,ta-ordinal-st-m,democrat,https://en.wikipedia.org/wiki/Washington%27s_1st_congressional_district,Suzan DelBene,https://upload.wikimedia.org/wikipedia/commons/a/a0/Suzan_DelBene%2C_official_portrait%2C_115th_Congress_%28cropped%29.jpg,42762393.32000001
5001500US5302,5302,Washington,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Washington%27s_2nd_congressional_district,Rick Larsen,https://upload.wikimedia.org/wikipedia/commons/e/e5/Rick_Larsen_113th_Congress.jpg,24744
5001500US5303,5303,Washington,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Washington%27s_3rd_congressional_district,Jaime Herrera Beutler,https://upload.wikimedia.org/wikipedia/commons/0/00/Jaime_Herrera_Beutler%2C_official_portrait%2C_112th_Congress_%28cropped%29.jpg,65329.16
5001500US5304,5304,Washington,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Washington%27s_4th_congressional_district,Dan Newhouse,https://upload.wikimedia.org/wikipedia/commons/d/da/Dan_Newhouse_official_congressional_photo_%28cropped%29.jpg,0
5001500US5305,5305,Washington,5,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Washington%27s_5th_congressional_district,Cathy McMorris Rodgers,https://upload.wikimedia.org/wikipedia/commons/3/34/Cathy_McMorris_Rodgers_official_photo_%28cropped%29.jpg,22000
5001500US5306,5306,Washington,6,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Washington%27s_6th_congressional_district,Derek Kilmer,https://upload.wikimedia.org/wikipedia/commons/1/1f/Derek_Kilmer_113th_Congress_%28cropped%29.jpg,1794713.37
5001500US5307,5307,Washington,7,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Washington%27s_7th_congressional_district,Pramila Jayapal,https://upload.wikimedia.org/wikipedia/commons/1/16/Pramila_Jayapal_115th_Congress_photo_%28cropped_2%29.jpg,11899.52
5001500US5308,5308,Washington,8,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Washington%27s_8th_congressional_district,Dave Reichert,https://upload.wikimedia.org/wikipedia/commons/b/b6/Dave_Reichert%2C_Official_Portrait%2C_112th_Congress_%28cropped%29.jpg,19197.63
5001500US5309,5309,Washington,9,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Washington%27s_9th_congressional_district,Adam Smith,https://upload.wikimedia.org/wikipedia/commons/a/a6/Adam_Smith_official_photo_%28cropped%29.jpg,7752539.5600000005
5001500US5310,5310,Washington,10,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Washington%27s_10th_congressional_district,Dennis Heck,https://upload.wikimedia.org/wikipedia/commons/6/6c/Denny_Heck%2C_Official_Portrait%2C_113th_Congress_%28cropped%29.jpg,0
5001500US5401,5401,West Virginia,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/West_Virginia%27s_1st_congressional_district,David McKinley,https://upload.wikimedia.org/wikipedia/commons/6/64/David_McKinley_Official_%28cropped%29.jpg,20740278.69
5001500US5402,5402,West Virginia,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/West_Virginia%27s_2nd_congressional_district,Alex Mooney,https://upload.wikimedia.org/wikipedia/commons/5/5a/Alex_Mooney.jpg,0
5001500US5403,5403,West Virginia,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/West_Virginia%27s_3rd_congressional_district,Evan Jenkins,https://upload.wikimedia.org/wikipedia/commons/9/94/Evan_Jenkins_official_congressional_photo_%28cropped%29.jpg,0
5001500US5501,5501,Wisconsin,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Wisconsin%27s_1st_congressional_district,Paul Ryan,https://upload.wikimedia.org/wikipedia/commons/9/9d/Paul_Ryan%2C_113th_Congress_%28cropped%29.png,18188.53
5001500US5502,5502,Wisconsin,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Wisconsin%27s_2nd_congressional_district,Mark Pocan,https://upload.wikimedia.org/wikipedia/commons/2/2c/Mark_Pocan_official_photo_%28cropped_2%29.jpg,0
5001500US5503,5503,Wisconsin,3,ta-ordinal-rd-m,democrat,https://en.wikipedia.org/wiki/Wisconsin%27s_3rd_congressional_district,Ron Kind,https://upload.wikimedia.org/wikipedia/commons/6/6d/Ron_Kind_portrait_%28cropped%29.jpg,0
5001500US5504,5504,Wisconsin,4,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Wisconsin%27s_4th_congressional_district,Gwen Moore,https://upload.wikimedia.org/wikipedia/commons/8/87/Gwen_Moore_official_photo_%28cropped%29.jpg,58471.82000000001
5001500US5505,5505,Wisconsin,5,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Wisconsin%27s_5th_congressional_district,Jim Sensenbrenner,https://upload.wikimedia.org/wikipedia/commons/b/b7/Sensenbrenner.jpg,281284.92
5001500US5506,5506,Wisconsin,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Wisconsin%27s_6th_congressional_district,Glenn Grothman,https://upload.wikimedia.org/wikipedia/commons/1/16/Glenn_Grothman_official_congressional_photo_%28cropped%29.jpg,3242401.6100000003
5001500US5507,5507,Wisconsin,7,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Wisconsin%27s_7th_congressional_district,Sean Duffy,https://upload.wikimedia.org/wikipedia/commons/d/d7/Sean_Duffy_official_congressional_photo_%28cropped%29.jpg,32698.55
5001500US5508,5508,Wisconsin,8,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Wisconsin%27s_8th_congressional_district,Mike Gallagher,https://upload.wikimedia.org/wikipedia/commons/a/ad/Mike_Gallagher_Official_Portrait_2017_%28cropped%29.png,237392.72999999998
5001500US5600,5600,Wyoming,0,ta-at-large-district,republican,https://en.wikipedia.org/wiki/Wyoming%27s_at-large_congressional_district,Liz Cheney,https://upload.wikimedia.org/wikipedia/commons/d/dd/Liz_Cheney_official_portrait.jpg,0
5001500US7298,7298,Puerto Rico,98,ta-ordinal-th-m,no-rep,https://en.wikipedia.org/wiki/Puerto_Rico%27s_at-large_congressional_district,Resident Commissioner Jenniffer González,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Official_portrait_of_Resident_Commissioner_Jenniffer_Gonzalez.jpg/800px-Official_portrait_of_Resident_Commissioner_Jenniffer_Gonzalez.jpg,323102.1
