GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
3626924,2002,Fort Plain,New York,2288.0,13.99,377.66,42.71,465.0,27476.0,54200.0,24.3,97.68,0.09,1.44,0.09,0.31,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2003,Fort Plain,New York,2288.0,13.99,377.65,42.71,465.0,27476.0,54200.0,24.3,97.68,0.09,1.44,0.09,0.31,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2004,Fort Plain,New York,2288.0,13.99,378.46,42.71,465.0,27476.0,54200.0,24.3,97.68,0.09,1.44,0.09,0.31,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2005,Fort Plain,New York,2487.0,20.61,378.45,38.82,589.0,38728.0,58500.0,25.5,92.0,0.0,1.65,1.53,1.81,0.0,3.02,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2006,Fort Plain,New York,2487.0,20.61,378.39,38.82,589.0,38728.0,58500.0,25.5,92.0,0.0,1.65,1.53,1.81,0.0,3.02,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2007,Fort Plain,New York,2487.0,20.61,378.39,38.82,589.0,38728.0,58500.0,25.5,92.0,0.0,1.65,1.53,1.81,0.0,3.02,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2008,Fort Plain,New York,2487.0,20.61,379.2,38.82,589.0,38728.0,58500.0,25.5,92.0,0.0,1.65,1.53,1.81,0.0,3.02,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2009,Fort Plain,New York,2487.0,20.61,378.32,38.82,589.0,38728.0,58500.0,25.5,92.0,0.0,1.65,1.53,1.81,0.0,3.02,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2010,Fort Plain,New York,2322.0,27.53,379.13,43.04,628.0,36094.0,69900.0,33.1,94.92,0.47,2.5,0.26,0.22,0.09,1.46,0.09,0.0,0.0,0.0,0.0,1,0,0
3626924,2011,Fort Plain,New York,1949.0,21.58,379.97,42.51,626.0,31364.0,67900.0,31.7,92.92,0.0,0.56,0.0,3.44,0.0,3.08,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2012,Fort Plain,New York,1949.0,21.58,381.68,42.51,626.0,31364.0,67900.0,31.7,92.92,0.0,0.56,0.0,3.44,0.0,3.08,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2013,Fort Plain,New York,1949.0,21.58,382.51,42.51,626.0,31364.0,67900.0,31.7,92.92,0.0,0.56,0.0,3.44,0.0,3.08,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2014,Fort Plain,New York,1949.0,21.58,383.35,42.51,626.0,31364.0,67900.0,31.7,92.92,0.0,0.56,0.0,3.44,0.0,3.08,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2015,Fort Plain,New York,1949.0,21.58,385.06,42.51,626.0,31364.0,67900.0,31.7,92.92,0.0,0.56,0.0,3.44,0.0,3.08,0.0,0.0,0.0,0.0,0.0,1,0,0
3626924,2016,Fort Plain,New York,1949.0,21.58,385.89,42.51,626.0,31364.0,67900.0,31.7,92.92,0.0,0.56,0.0,3.44,0.0,3.08,0.0,0.83,0.83,0.21,0.21,1,0,0
3626946,2000,Fort Salonga,New York,9634.0,3.33,,8.19,1342.0,98128.0,364300.0,23.5,94.93,0.61,2.25,0.05,1.7,0.0,0.44,0.01,,,,,0,0,0
3626946,2001,Fort Salonga,New York,9634.0,3.33,,8.19,1342.0,98128.0,364300.0,23.5,94.93,0.61,2.25,0.05,1.7,0.0,0.44,0.01,,,,,0,0,0
3626946,2002,Fort Salonga,New York,9634.0,3.33,,8.19,1342.0,98128.0,364300.0,23.5,94.93,0.61,2.25,0.05,1.7,0.0,0.44,0.01,,,,,0,0,0
3626946,2003,Fort Salonga,New York,9634.0,3.33,,8.19,1342.0,98128.0,364300.0,23.5,94.93,0.61,2.25,0.05,1.7,0.0,0.44,0.01,,,,,0,0,0
3626946,2004,Fort Salonga,New York,9634.0,3.33,,8.19,1342.0,98128.0,364300.0,23.5,94.93,0.61,2.25,0.05,1.7,0.0,0.44,0.01,,,,,0,0,0
3626946,2005,Fort Salonga,New York,9945.0,1.98,,6.11,1920.0,125447.0,718100.0,29.5,93.21,0.28,1.41,0.0,4.06,0.0,1.04,0.0,,,,,0,0,0
3626946,2006,Fort Salonga,New York,9945.0,1.98,,6.11,1920.0,125447.0,718100.0,29.5,93.21,0.28,1.41,0.0,4.06,0.0,1.04,0.0,,,,,0,0,0
3626946,2007,Fort Salonga,New York,9945.0,1.98,,6.11,1920.0,125447.0,718100.0,29.5,93.21,0.28,1.41,0.0,4.06,0.0,1.04,0.0,,,,,0,0,0
3626946,2008,Fort Salonga,New York,9945.0,1.98,,6.11,1920.0,125447.0,718100.0,29.5,93.21,0.28,1.41,0.0,4.06,0.0,1.04,0.0,,,,,0,0,0
3626946,2009,Fort Salonga,New York,9945.0,1.98,,6.11,1920.0,125447.0,718100.0,29.5,93.21,0.28,1.41,0.0,4.06,0.0,1.04,0.0,,,,,0,0,0
3626946,2010,Fort Salonga,New York,10008.0,0.63,,8.55,1742.0,132330.0,668500.0,24.3,92.07,0.84,3.88,0.11,2.16,0.06,0.73,0.16,,,,,0,0,0
3626946,2011,Fort Salonga,New York,9821.0,2.79,,10.34,1755.0,122554.0,686700.0,34.6,91.51,0.81,4.88,0.2,2.26,0.0,0.34,0.0,,,,,0,0,0
3626946,2012,Fort Salonga,New York,9821.0,2.79,,10.34,1755.0,122554.0,686700.0,34.6,91.51,0.81,4.88,0.2,2.26,0.0,0.34,0.0,,,,,0,0,0
3626946,2013,Fort Salonga,New York,9821.0,2.79,,10.34,1755.0,122554.0,686700.0,34.6,91.51,0.81,4.88,0.2,2.26,0.0,0.34,0.0,,,,,0,0,0
3626946,2014,Fort Salonga,New York,9821.0,2.79,,10.34,1755.0,122554.0,686700.0,34.6,91.51,0.81,4.88,0.2,2.26,0.0,0.34,0.0,,,,,0,0,0
3626946,2015,Fort Salonga,New York,9821.0,2.79,,10.34,1755.0,122554.0,686700.0,34.6,91.51,0.81,4.88,0.2,2.26,0.0,0.34,0.0,,,,,0,0,0
3626946,2016,Fort Salonga,New York,9821.0,2.79,,10.34,1755.0,122554.0,686700.0,34.6,91.51,0.81,4.88,0.2,2.26,0.0,0.34,0.0,,,,,0,0,0
3627133,2000,Fowlerville,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627133,2001,Fowlerville,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627133,2002,Fowlerville,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627133,2003,Fowlerville,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627133,2004,Fowlerville,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627133,2005,Fowlerville,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627133,2006,Fowlerville,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627133,2007,Fowlerville,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627133,2008,Fowlerville,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627133,2009,Fowlerville,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627133,2010,Fowlerville,New York,227.0,0.0,,22.62,,95875.0,121800.0,,91.63,1.32,2.2,0.0,3.08,0.0,1.76,0.0,,,,,0,0,0
3627133,2011,Fowlerville,New York,258.0,54.72,,54.72,,16719.0,94000.0,,91.86,8.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627133,2012,Fowlerville,New York,258.0,54.72,,54.72,,16719.0,94000.0,,91.86,8.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627133,2013,Fowlerville,New York,258.0,54.72,,54.72,,16719.0,94000.0,,91.86,8.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627133,2014,Fowlerville,New York,258.0,54.72,,54.72,,16719.0,94000.0,,91.86,8.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627133,2015,Fowlerville,New York,258.0,54.72,,54.72,,16719.0,94000.0,,91.86,8.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627133,2016,Fowlerville,New York,258.0,54.72,,54.72,,16719.0,94000.0,,91.86,8.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627188,2000,Frankfort,New York,2537.0,15.47,,40.17,466.0,25925.0,64500.0,29.4,96.96,0.04,0.99,0.28,0.16,0.0,1.46,0.12,,,,,0,0,0
3627188,2001,Frankfort,New York,2537.0,15.47,,40.17,466.0,25925.0,64500.0,29.4,96.96,0.04,0.99,0.28,0.16,0.0,1.46,0.12,,,,,0,0,0
3627188,2002,Frankfort,New York,2537.0,15.47,,40.17,466.0,25925.0,64500.0,29.4,96.96,0.04,0.99,0.28,0.16,0.0,1.46,0.12,,,,,0,0,0
3627188,2003,Frankfort,New York,2537.0,15.47,,40.17,466.0,25925.0,64500.0,29.4,96.96,0.04,0.99,0.28,0.16,0.0,1.46,0.12,,,,,0,0,0
3627188,2004,Frankfort,New York,2537.0,15.47,,40.17,466.0,25925.0,64500.0,29.4,96.96,0.04,0.99,0.28,0.16,0.0,1.46,0.12,,,,,0,0,0
3627188,2005,Frankfort,New York,2710.0,11.65,,39.76,609.0,34935.0,75900.0,26.7,88.52,6.09,2.25,1.25,0.0,0.0,1.88,0.0,,,,,0,0,0
3627188,2006,Frankfort,New York,2710.0,11.65,,39.76,609.0,34935.0,75900.0,26.7,88.52,6.09,2.25,1.25,0.0,0.0,1.88,0.0,,,,,0,0,0
3627188,2007,Frankfort,New York,2710.0,11.65,,39.76,609.0,34935.0,75900.0,26.7,88.52,6.09,2.25,1.25,0.0,0.0,1.88,0.0,,,,,0,0,0
3627188,2008,Frankfort,New York,2710.0,11.65,,39.76,609.0,34935.0,75900.0,26.7,88.52,6.09,2.25,1.25,0.0,0.0,1.88,0.0,,,,,0,0,0
3627188,2009,Frankfort,New York,2710.0,11.65,,39.76,609.0,34935.0,75900.0,26.7,88.52,6.09,2.25,1.25,0.0,0.0,1.88,0.0,,,,,0,0,0
3627188,2010,Frankfort,New York,2598.0,16.47,,40.04,638.0,37543.0,85200.0,26.0,96.11,0.65,1.46,0.08,0.27,0.0,1.42,0.0,,,,,0,0,0
3627188,2011,Frankfort,New York,2560.0,14.63,,37.94,557.0,43208.0,88400.0,26.7,91.84,1.84,3.05,0.74,0.43,0.0,2.11,0.0,,,,,0,0,0
3627188,2012,Frankfort,New York,2560.0,14.63,,37.94,557.0,43208.0,88400.0,26.7,91.84,1.84,3.05,0.74,0.43,0.0,2.11,0.0,,,,,0,0,0
3627188,2013,Frankfort,New York,2560.0,14.63,,37.94,557.0,43208.0,88400.0,26.7,91.84,1.84,3.05,0.74,0.43,0.0,2.11,0.0,,,,,0,0,0
3627188,2014,Frankfort,New York,2560.0,14.63,,37.94,557.0,43208.0,88400.0,26.7,91.84,1.84,3.05,0.74,0.43,0.0,2.11,0.0,,,,,0,0,0
3627188,2015,Frankfort,New York,2560.0,14.63,,37.94,557.0,43208.0,88400.0,26.7,91.84,1.84,3.05,0.74,0.43,0.0,2.11,0.0,,,,,0,0,0
3627188,2016,Frankfort,New York,2560.0,14.63,,37.94,557.0,43208.0,88400.0,26.7,91.84,1.84,3.05,0.74,0.43,0.0,2.11,0.0,,,,,0,0,0
3627221,2000,Franklin,New York,402.0,13.12,,34.97,485.0,30486.0,72900.0,27.8,98.51,0.5,0.75,0.0,0.0,0.0,0.25,0.0,,,,,0,0,0
3627221,2001,Franklin,New York,402.0,13.12,,34.97,485.0,30486.0,72900.0,27.8,98.51,0.5,0.75,0.0,0.0,0.0,0.25,0.0,,,,,0,0,0
3627221,2002,Franklin,New York,402.0,13.12,,34.97,485.0,30486.0,72900.0,27.8,98.51,0.5,0.75,0.0,0.0,0.0,0.25,0.0,,,,,0,0,0
3627221,2003,Franklin,New York,402.0,13.12,,34.97,485.0,30486.0,72900.0,27.8,98.51,0.5,0.75,0.0,0.0,0.0,0.25,0.0,,,,,0,0,0
3627221,2004,Franklin,New York,402.0,13.12,,34.97,485.0,30486.0,72900.0,27.8,98.51,0.5,0.75,0.0,0.0,0.0,0.25,0.0,,,,,0,0,0
3627221,2005,Franklin,New York,363.0,23.6,,30.08,500.0,38906.0,151900.0,35.4,95.32,4.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627221,2006,Franklin,New York,363.0,23.6,,30.08,500.0,38906.0,151900.0,35.4,95.32,4.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627221,2007,Franklin,New York,363.0,23.6,,30.08,500.0,38906.0,151900.0,35.4,95.32,4.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627221,2008,Franklin,New York,363.0,23.6,,30.08,500.0,38906.0,151900.0,35.4,95.32,4.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627221,2009,Franklin,New York,363.0,23.6,,30.08,500.0,38906.0,151900.0,35.4,95.32,4.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627221,2010,Franklin,New York,374.0,27.37,,33.33,635.0,40208.0,158300.0,33.1,95.45,1.07,1.6,0.0,0.27,0.0,1.6,0.0,,,,,0,0,0
3627221,2011,Franklin,New York,375.0,12.87,,36.43,756.0,46944.0,140100.0,24.0,96.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627221,2012,Franklin,New York,375.0,12.87,,36.43,756.0,46944.0,140100.0,24.0,96.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627221,2013,Franklin,New York,375.0,12.87,,36.43,756.0,46944.0,140100.0,24.0,96.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627221,2014,Franklin,New York,375.0,12.87,,36.43,756.0,46944.0,140100.0,24.0,96.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627221,2015,Franklin,New York,375.0,12.87,,36.43,756.0,46944.0,140100.0,24.0,96.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627221,2016,Franklin,New York,375.0,12.87,,36.43,756.0,46944.0,140100.0,24.0,96.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3627309,2000,Franklin Square,New York,29342.0,4.98,,18.96,880.0,60998.0,224500.0,24.2,87.1,0.94,6.89,0.06,3.77,0.01,0.99,0.23,,,,,0,0,0
3627309,2001,Franklin Square,New York,29342.0,4.98,,18.96,880.0,60998.0,224500.0,24.2,87.1,0.94,6.89,0.06,3.77,0.01,0.99,0.23,,,,,0,0,0
3627309,2002,Franklin Square,New York,29342.0,4.98,,18.96,880.0,60998.0,224500.0,24.2,87.1,0.94,6.89,0.06,3.77,0.01,0.99,0.23,,,,,0,0,0
3627309,2003,Franklin Square,New York,29342.0,4.98,,18.96,880.0,60998.0,224500.0,24.2,87.1,0.94,6.89,0.06,3.77,0.01,0.99,0.23,,,,,0,0,0
3627309,2004,Franklin Square,New York,29342.0,4.98,,18.96,880.0,60998.0,224500.0,24.2,87.1,0.94,6.89,0.06,3.77,0.01,0.99,0.23,,,,,0,0,0
3627309,2005,Franklin Square,New York,30530.0,3.25,,12.05,1282.0,79896.0,466600.0,29.8,78.2,1.96,10.51,0.04,7.18,0.0,0.79,1.32,,,,,0,0,0
3627309,2006,Franklin Square,New York,30530.0,3.25,,12.05,1282.0,79896.0,466600.0,29.8,78.2,1.96,10.51,0.04,7.18,0.0,0.79,1.32,,,,,0,0,0
3627309,2007,Franklin Square,New York,30530.0,3.25,,12.05,1282.0,79896.0,466600.0,29.8,78.2,1.96,10.51,0.04,7.18,0.0,0.79,1.32,,,,,0,0,0
3627309,2008,Franklin Square,New York,30530.0,3.25,,12.05,1282.0,79896.0,466600.0,29.8,78.2,1.96,10.51,0.04,7.18,0.0,0.79,1.32,,,,,0,0,0
3627309,2009,Franklin Square,New York,30530.0,3.25,,12.05,1282.0,79896.0,466600.0,29.8,78.2,1.96,10.51,0.04,7.18,0.0,0.79,1.32,,,,,0,0,0
3627309,2010,Franklin Square,New York,29320.0,3.6,,18.97,1303.0,85078.0,438700.0,30.9,75.08,2.88,13.25,0.15,7.16,0.01,1.03,0.43,,,,,0,0,0
3627309,2011,Franklin Square,New York,31544.0,3.89,,17.16,1469.0,96568.0,427900.0,31.9,67.39,3.13,16.52,0.0,10.28,0.0,1.89,0.78,,,,,0,0,0
3627309,2012,Franklin Square,New York,31544.0,3.89,,17.16,1469.0,96568.0,427900.0,31.9,67.39,3.13,16.52,0.0,10.28,0.0,1.89,0.78,,,,,0,0,0
3627309,2013,Franklin Square,New York,31544.0,3.89,,17.16,1469.0,96568.0,427900.0,31.9,67.39,3.13,16.52,0.0,10.28,0.0,1.89,0.78,,,,,0,0,0
3627309,2014,Franklin Square,New York,31544.0,3.89,,17.16,1469.0,96568.0,427900.0,31.9,67.39,3.13,16.52,0.0,10.28,0.0,1.89,0.78,,,,,0,0,0
3627309,2015,Franklin Square,New York,31544.0,3.89,,17.16,1469.0,96568.0,427900.0,31.9,67.39,3.13,16.52,0.0,10.28,0.0,1.89,0.78,,,,,0,0,0
3627309,2016,Franklin Square,New York,31544.0,3.89,,17.16,1469.0,96568.0,427900.0,31.9,67.39,3.13,16.52,0.0,10.28,0.0,1.89,0.78,,,,,0,0,0
3627331,2000,Franklinville,New York,1855.0,11.45,169.77,31.03,397.0,31900.0,46900.0,26.9,98.11,0.0,0.65,0.32,0.38,0.0,0.54,0.0,0.69,0.0,0.0,0.4,1,0,0
3627331,2001,Franklinville,New York,1855.0,11.45,170.98,31.03,397.0,31900.0,46900.0,26.9,98.11,0.0,0.65,0.32,0.38,0.0,0.54,0.0,0.77,0.0,0.0,0.45,1,0,0
3627331,2002,Franklinville,New York,1855.0,11.45,171.67,31.03,397.0,31900.0,46900.0,26.9,98.11,0.0,0.65,0.32,0.38,0.0,0.54,0.0,0.69,0.0,0.0,0.4,1,0,0
3627331,2003,Franklinville,New York,1855.0,11.45,173.66,31.03,397.0,31900.0,46900.0,26.9,98.11,0.0,0.65,0.32,0.38,0.0,0.54,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2004,Franklinville,New York,1855.0,11.45,174.34,31.03,397.0,31900.0,46900.0,26.9,98.11,0.0,0.65,0.32,0.38,0.0,0.54,0.0,1.06,0.0,0.0,0.61,1,0,0
3627331,2005,Franklinville,New York,1749.0,20.9,175.56,33.43,530.0,37216.0,62100.0,32.3,96.8,0.0,1.2,0.34,1.49,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2006,Franklinville,New York,1749.0,20.9,175.56,33.43,530.0,37216.0,62100.0,32.3,96.8,0.0,1.2,0.34,1.49,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2007,Franklinville,New York,1749.0,20.9,176.78,33.43,530.0,37216.0,62100.0,32.3,96.8,0.0,1.2,0.34,1.49,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2008,Franklinville,New York,1749.0,20.9,178.24,33.43,530.0,37216.0,62100.0,32.3,96.8,0.0,1.2,0.34,1.49,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2009,Franklinville,New York,1749.0,20.9,179.45,33.43,530.0,37216.0,62100.0,32.3,96.8,0.0,1.2,0.34,1.49,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2010,Franklinville,New York,1740.0,22.56,180.14,33.04,567.0,35139.0,63200.0,35.2,95.92,0.0,1.67,0.11,0.86,0.0,1.44,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2011,Franklinville,New York,1850.0,17.07,180.67,38.93,619.0,36726.0,64300.0,34.1,91.19,1.73,3.89,0.65,1.41,0.0,1.14,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2012,Franklinville,New York,1850.0,17.07,181.89,38.93,619.0,36726.0,64300.0,34.1,91.19,1.73,3.89,0.65,1.41,0.0,1.14,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2013,Franklinville,New York,1850.0,17.07,183.19,38.93,619.0,36726.0,64300.0,34.1,91.19,1.73,3.89,0.65,1.41,0.0,1.14,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2014,Franklinville,New York,1850.0,17.07,183.72,38.93,619.0,36726.0,64300.0,34.1,91.19,1.73,3.89,0.65,1.41,0.0,1.14,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2015,Franklinville,New York,1850.0,17.07,184.94,38.93,619.0,36726.0,64300.0,34.1,91.19,1.73,3.89,0.65,1.41,0.0,1.14,0.0,0.0,0.0,0.0,0.0,1,0,0
3627331,2016,Franklinville,New York,1850.0,17.07,185.47,38.93,619.0,36726.0,64300.0,34.1,91.19,1.73,3.89,0.65,1.41,0.0,1.14,0.0,0.0,0.0,0.0,0.0,1,0,0
3627419,2000,Fredonia,New York,10706.0,19.02,1635.71,46.11,474.0,34712.0,85100.0,26.0,95.22,1.0,1.69,0.32,1.03,0.02,0.61,0.12,1.0,0.0,0.0,0.06,1,0,0
3627419,2001,Fredonia,New York,10706.0,19.02,1657.07,46.11,474.0,34712.0,85100.0,26.0,95.22,1.0,1.69,0.32,1.03,0.02,0.61,0.12,1.0,0.0,0.0,0.06,1,0,0
3627419,2002,Fredonia,New York,10706.0,19.02,1673.65,46.11,474.0,34712.0,85100.0,26.0,95.22,1.0,1.69,0.32,1.03,0.02,0.61,0.12,0.0,0.0,0.0,0.0,1,0,0
3627419,2003,Fredonia,New York,10706.0,19.02,1695.01,46.11,474.0,34712.0,85100.0,26.0,95.22,1.0,1.69,0.32,1.03,0.02,0.61,0.12,0.0,0.0,0.0,0.0,1,0,0
3627419,2004,Fredonia,New York,10706.0,19.02,1713.42,46.11,474.0,34712.0,85100.0,26.0,95.22,1.0,1.69,0.32,1.03,0.02,0.61,0.12,0.0,0.0,0.0,0.0,1,0,0
3627419,2005,Fredonia,New York,10982.0,5.04,1735.77,46.02,605.0,39095.0,114300.0,27.2,91.33,2.63,2.03,0.0,2.61,0.0,1.17,0.22,0.0,0.0,0.0,0.0,1,0,0
3627419,2006,Fredonia,New York,10982.0,5.04,1752.36,46.02,605.0,39095.0,114300.0,27.2,91.33,2.63,2.03,0.0,2.61,0.0,1.17,0.22,2.0,0.0,0.0,0.11,1,0,0
3627419,2007,Fredonia,New York,10982.0,5.04,1772.72,46.02,605.0,39095.0,114300.0,27.2,91.33,2.63,2.03,0.0,2.61,0.0,1.17,0.22,0.0,0.0,0.0,0.0,1,0,0
3627419,2008,Fredonia,New York,10982.0,5.04,1792.12,46.02,605.0,39095.0,114300.0,27.2,91.33,2.63,2.03,0.0,2.61,0.0,1.17,0.22,0.0,0.0,0.0,0.0,1,0,0
3627419,2009,Fredonia,New York,10982.0,5.04,1810.66,46.02,605.0,39095.0,114300.0,27.2,91.33,2.63,2.03,0.0,2.61,0.0,1.17,0.22,0.0,0.0,0.0,0.0,1,0,0
3627419,2010,Fredonia,New York,11230.0,8.28,1830.07,49.57,642.0,41117.0,124300.0,27.6,91.53,1.58,3.91,0.24,1.61,0.04,1.02,0.07,0.0,0.0,0.0,0.0,1,0,0
3627419,2011,Fredonia,New York,10881.0,8.28,1850.23,36.59,616.0,47910.0,128300.0,28.6,89.31,2.37,5.59,0.0,2.05,0.06,0.62,0.0,0.0,0.0,0.0,0.0,1,0,0
3627419,2012,Fredonia,New York,10881.0,8.28,1873.38,36.59,616.0,47910.0,128300.0,28.6,89.31,2.37,5.59,0.0,2.05,0.06,0.62,0.0,0.0,0.0,0.0,0.0,1,0,0
3627419,2013,Fredonia,New York,10881.0,8.28,1893.54,36.59,616.0,47910.0,128300.0,28.6,89.31,2.37,5.59,0.0,2.05,0.06,0.62,0.0,0.0,0.0,0.0,0.0,1,0,0
3627419,2014,Fredonia,New York,10881.0,8.28,1911.76,36.59,616.0,47910.0,128300.0,28.6,89.31,2.37,5.59,0.0,2.05,0.06,0.62,0.0,0.0,0.0,0.0,0.0,1,0,0
3627419,2015,Fredonia,New York,10881.0,8.28,1935.85,36.59,616.0,47910.0,128300.0,28.6,89.31,2.37,5.59,0.0,2.05,0.06,0.62,0.0,0.0,0.0,0.0,0.0,1,0,0
3627419,2016,Fredonia,New York,10881.0,8.28,1955.07,36.59,616.0,47910.0,128300.0,28.6,89.31,2.37,5.59,0.0,2.05,0.06,0.62,0.0,0.0,0.0,0.0,0.0,1,0,0
3627452,2000,Freedom Plains,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627452,2001,Freedom Plains,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627452,2002,Freedom Plains,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627452,2003,Freedom Plains,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627452,2004,Freedom Plains,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627452,2005,Freedom Plains,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627452,2006,Freedom Plains,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627452,2007,Freedom Plains,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627452,2008,Freedom Plains,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627452,2009,Freedom Plains,New York,,,,,,,,,,,,,,,,,,,,,0,0,0
3627452,2010,Freedom Plains,New York,421.0,0.0,,24.31,,48862.0,249800.0,,86.94,1.43,5.7,0.0,4.28,0.0,1.66,0.0,,,,,0,0,0
3627452,2011,Freedom Plains,New York,472.0,0.0,29.24,33.2,1284.0,58125.0,223300.0,21.2,93.86,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.53,0.53,1.81,1.81,1,0,0
3627452,2012,Freedom Plains,New York,472.0,0.0,29.31,33.2,1284.0,58125.0,223300.0,21.2,93.86,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3627452,2013,Freedom Plains,New York,472.0,0.0,29.84,33.2,1284.0,58125.0,223300.0,21.2,93.86,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3627452,2014,Freedom Plains,New York,472.0,0.0,29.84,33.2,1284.0,58125.0,223300.0,21.2,93.86,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3627452,2015,Freedom Plains,New York,472.0,0.0,30.45,33.2,1284.0,58125.0,223300.0,21.2,93.86,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3627452,2016,Freedom Plains,New York,472.0,0.0,30.45,33.2,1284.0,58125.0,223300.0,21.2,93.86,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3627485,2000,Freeport,New York,43783.0,10.65,,34.83,860.0,55948.0,179900.0,29.0,31.6,31.09,33.46,0.23,1.32,0.01,1.92,0.37,,,,,0,0,0
3627485,2001,Freeport,New York,43783.0,10.65,,34.83,860.0,55948.0,179900.0,29.0,31.6,31.09,33.46,0.23,1.32,0.01,1.92,0.37,,,,,0,0,0
3627485,2002,Freeport,New York,43783.0,10.65,,34.83,860.0,55948.0,179900.0,29.0,31.6,31.09,33.46,0.23,1.32,0.01,1.92,0.37,,,,,0,0,0
